"type","price","freshness","image","respID","qID","altID","obsID"
"Gala",4,"Poor","gala.jpg",448,3,2,1344
"Pink Lady",1,"Excellent","pinkLady.jpg",448,3,3,1344
"Pink Lady",3,"Average","pinkLady.jpg",449,1,1,1345
"Fuji",1.5,"Poor","fuji.jpg",449,1,2,1345
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",449,1,3,1345
"Pink Lady",2,"Poor","pinkLady.jpg",449,2,1,1346
"Honeycrisp",3,"Average","honeycrisp.jpg",449,2,2,1346
"Red Delicious",3.5,"Average","redDelicious.jpg",449,2,3,1346
"Fuji",2,"Average","fuji.jpg",449,3,1,1347
"Pink Lady",2,"Poor","pinkLady.jpg",449,3,2,1347
"Gala",1,"Average","gala.jpg",449,3,3,1347
"Gala",2.5,"Excellent","gala.jpg",450,1,1,1348
"Gala",3,"Poor","gala.jpg",450,1,2,1348
"Gala",1.5,"Average","gala.jpg",450,1,3,1348
"Honeycrisp",3,"Excellent","honeycrisp.jpg",450,2,1,1349
"Red Delicious",3,"Average","redDelicious.jpg",450,2,2,1349
"Red Delicious",2,"Excellent","redDelicious.jpg",450,2,3,1349
"Pink Lady",1,"Excellent","pinkLady.jpg",450,3,1,1350
"Fuji",1,"Average","fuji.jpg",450,3,2,1350
"Gala",1.5,"Excellent","gala.jpg",450,3,3,1350
"Honeycrisp",3,"Poor","honeycrisp.jpg",451,1,1,1351
"Fuji",3,"Excellent","fuji.jpg",451,1,2,1351
"Gala",3.5,"Excellent","gala.jpg",451,1,3,1351
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",451,2,1,1352
"Fuji",2,"Average","fuji.jpg",451,2,2,1352
"Red Delicious",3,"Poor","redDelicious.jpg",451,2,3,1352
"Fuji",1,"Poor","fuji.jpg",451,3,1,1353
"Fuji",1.5,"Average","fuji.jpg",451,3,2,1353
"Fuji",2.5,"Poor","fuji.jpg",451,3,3,1353
"Honeycrisp",2,"Average","honeycrisp.jpg",452,1,1,1354
"Gala",1.5,"Poor","gala.jpg",452,1,2,1354
"Red Delicious",2,"Poor","redDelicious.jpg",452,1,3,1354
"Honeycrisp",3.5,"Average","honeycrisp.jpg",452,2,1,1355
"Gala",1,"Poor","gala.jpg",452,2,2,1355
"Pink Lady",1,"Average","pinkLady.jpg",452,2,3,1355
"Pink Lady",2.5,"Excellent","pinkLady.jpg",452,3,1,1356
"Gala",3.5,"Average","gala.jpg",452,3,2,1356
"Gala",3,"Average","gala.jpg",452,3,3,1356
"Pink Lady",3.5,"Average","pinkLady.jpg",453,1,1,1357
"Gala",2,"Poor","gala.jpg",453,1,2,1357
"Honeycrisp",1,"Excellent","honeycrisp.jpg",453,1,3,1357
"Fuji",2.5,"Excellent","fuji.jpg",453,2,1,1358
"Gala",4,"Average","gala.jpg",453,2,2,1358
"Fuji",2,"Excellent","fuji.jpg",453,2,3,1358
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",453,3,1,1359
"Pink Lady",4,"Poor","pinkLady.jpg",453,3,2,1359
"Gala",2,"Poor","gala.jpg",453,3,3,1359
"Fuji",1.5,"Poor","fuji.jpg",454,1,1,1360
"Gala",1,"Excellent","gala.jpg",454,1,2,1360
"Gala",3,"Average","gala.jpg",454,1,3,1360
"Pink Lady",3.5,"Excellent","pinkLady.jpg",454,2,1,1361
"Fuji",1,"Average","fuji.jpg",454,2,2,1361
"Red Delicious",2.5,"Poor","redDelicious.jpg",454,2,3,1361
"Gala",4,"Average","gala.jpg",454,3,1,1362
"Fuji",2,"Excellent","fuji.jpg",454,3,2,1362
"Gala",2,"Poor","gala.jpg",454,3,3,1362
"Red Delicious",2.5,"Poor","redDelicious.jpg",455,1,1,1363
"Gala",2.5,"Excellent","gala.jpg",455,1,2,1363
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",455,1,3,1363
"Honeycrisp",4,"Average","honeycrisp.jpg",455,2,1,1364
"Gala",1.5,"Average","gala.jpg",455,2,2,1364
"Honeycrisp",4,"Poor","honeycrisp.jpg",455,2,3,1364
"Honeycrisp",2,"Poor","honeycrisp.jpg",455,3,1,1365
"Pink Lady",4,"Poor","pinkLady.jpg",455,3,2,1365
"Fuji",3.5,"Poor","fuji.jpg",455,3,3,1365
"Pink Lady",3.5,"Poor","pinkLady.jpg",456,1,1,1366
"Red Delicious",2,"Poor","redDelicious.jpg",456,1,2,1366
"Fuji",1,"Excellent","fuji.jpg",456,1,3,1366
"Gala",1,"Average","gala.jpg",456,2,1,1367
"Fuji",3,"Excellent","fuji.jpg",456,2,2,1367
"Honeycrisp",1,"Average","honeycrisp.jpg",456,2,3,1367
"Pink Lady",1.5,"Poor","pinkLady.jpg",456,3,1,1368
"Fuji",4,"Poor","fuji.jpg",456,3,2,1368
"Red Delicious",3.5,"Poor","redDelicious.jpg",456,3,3,1368
"Pink Lady",2.5,"Excellent","pinkLady.jpg",457,1,1,1369
"Honeycrisp",3,"Excellent","honeycrisp.jpg",457,1,2,1369
"Fuji",1,"Average","fuji.jpg",457,1,3,1369
"Fuji",2,"Excellent","fuji.jpg",457,2,1,1370
"Gala",4,"Poor","gala.jpg",457,2,2,1370
"Pink Lady",2,"Average","pinkLady.jpg",457,2,3,1370
"Red Delicious",3.5,"Average","redDelicious.jpg",457,3,1,1371
"Gala",3.5,"Poor","gala.jpg",457,3,2,1371
"Pink Lady",3,"Poor","pinkLady.jpg",457,3,3,1371
"Fuji",1.5,"Excellent","fuji.jpg",458,1,1,1372
"Gala",3.5,"Average","gala.jpg",458,1,2,1372
"Honeycrisp",4,"Excellent","honeycrisp.jpg",458,1,3,1372
"Red Delicious",3,"Average","redDelicious.jpg",458,2,1,1373
"Honeycrisp",2,"Excellent","honeycrisp.jpg",458,2,2,1373
"Pink Lady",1,"Poor","pinkLady.jpg",458,2,3,1373
"Fuji",3,"Average","fuji.jpg",458,3,1,1374
"Fuji",3.5,"Excellent","fuji.jpg",458,3,2,1374
"Red Delicious",1,"Average","redDelicious.jpg",458,3,3,1374
"Pink Lady",2.5,"Average","pinkLady.jpg",459,1,1,1375
"Fuji",2.5,"Poor","fuji.jpg",459,1,2,1375
"Fuji",2.5,"Poor","fuji.jpg",459,1,3,1375
"Fuji",3,"Poor","fuji.jpg",459,2,1,1376
"Fuji",1.5,"Excellent","fuji.jpg",459,2,2,1376
"Gala",3,"Average","gala.jpg",459,2,3,1376
"Gala",2.5,"Poor","gala.jpg",459,3,1,1377
"Pink Lady",2,"Excellent","pinkLady.jpg",459,3,2,1377
"Honeycrisp",4,"Average","honeycrisp.jpg",459,3,3,1377
"Gala",1,"Average","gala.jpg",460,1,1,1378
"Red Delicious",1,"Excellent","redDelicious.jpg",460,1,2,1378
"Fuji",1.5,"Excellent","fuji.jpg",460,1,3,1378
"Gala",2,"Average","gala.jpg",460,2,1,1379
"Gala",4,"Poor","gala.jpg",460,2,2,1379
"Gala",2,"Poor","gala.jpg",460,2,3,1379
"Red Delicious",3.5,"Average","redDelicious.jpg",460,3,1,1380
"Pink Lady",3,"Poor","pinkLady.jpg",460,3,2,1380
"Pink Lady",4,"Excellent","pinkLady.jpg",460,3,3,1380
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",461,1,1,1381
"Gala",1,"Poor","gala.jpg",461,1,2,1381
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",461,1,3,1381
"Pink Lady",3.5,"Excellent","pinkLady.jpg",461,2,1,1382
"Gala",1,"Average","gala.jpg",461,2,2,1382
"Pink Lady",2.5,"Excellent","pinkLady.jpg",461,2,3,1382
"Gala",3,"Average","gala.jpg",461,3,1,1383
"Honeycrisp",1,"Excellent","honeycrisp.jpg",461,3,2,1383
"Fuji",1.5,"Poor","fuji.jpg",461,3,3,1383
"Red Delicious",2.5,"Excellent","redDelicious.jpg",462,1,1,1384
"Red Delicious",2,"Average","redDelicious.jpg",462,1,2,1384
"Pink Lady",1,"Poor","pinkLady.jpg",462,1,3,1384
"Gala",3.5,"Average","gala.jpg",462,2,1,1385
"Gala",1,"Poor","gala.jpg",462,2,2,1385
"Pink Lady",1.5,"Average","pinkLady.jpg",462,2,3,1385
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",462,3,1,1386
"Pink Lady",2.5,"Poor","pinkLady.jpg",462,3,2,1386
"Pink Lady",2.5,"Average","pinkLady.jpg",462,3,3,1386
"Gala",2.5,"Poor","gala.jpg",463,1,1,1387
"Fuji",2,"Poor","fuji.jpg",463,1,2,1387
"Gala",1,"Excellent","gala.jpg",463,1,3,1387
"Pink Lady",2.5,"Excellent","pinkLady.jpg",463,2,1,1388
"Gala",2.5,"Excellent","gala.jpg",463,2,2,1388
"Pink Lady",1.5,"Excellent","pinkLady.jpg",463,2,3,1388
"Gala",3,"Average","gala.jpg",463,3,1,1389
"Honeycrisp",3.5,"Average","honeycrisp.jpg",463,3,2,1389
"Gala",1,"Average","gala.jpg",463,3,3,1389
"Red Delicious",3.5,"Poor","redDelicious.jpg",464,1,1,1390
"Red Delicious",1.5,"Average","redDelicious.jpg",464,1,2,1390
"Gala",3,"Poor","gala.jpg",464,1,3,1390
"Honeycrisp",4,"Poor","honeycrisp.jpg",464,2,1,1391
"Honeycrisp",3.5,"Average","honeycrisp.jpg",464,2,2,1391
"Honeycrisp",2,"Poor","honeycrisp.jpg",464,2,3,1391
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",464,3,1,1392
"Fuji",4,"Excellent","fuji.jpg",464,3,2,1392
"Fuji",4,"Average","fuji.jpg",464,3,3,1392
"Honeycrisp",2,"Excellent","honeycrisp.jpg",465,1,1,1393
"Fuji",1.5,"Excellent","fuji.jpg",465,1,2,1393
"Pink Lady",3.5,"Excellent","pinkLady.jpg",465,1,3,1393
"Red Delicious",1.5,"Average","redDelicious.jpg",465,2,1,1394
"Fuji",2.5,"Excellent","fuji.jpg",465,2,2,1394
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",465,2,3,1394
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",465,3,1,1395
"Red Delicious",3.5,"Average","redDelicious.jpg",465,3,2,1395
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",465,3,3,1395
"Fuji",2,"Poor","fuji.jpg",466,1,1,1396
"Fuji",2.5,"Poor","fuji.jpg",466,1,2,1396
"Fuji",3.5,"Poor","fuji.jpg",466,1,3,1396
"Red Delicious",2.5,"Poor","redDelicious.jpg",466,2,1,1397
"Fuji",3,"Average","fuji.jpg",466,2,2,1397
"Red Delicious",1.5,"Average","redDelicious.jpg",466,2,3,1397
"Gala",3,"Average","gala.jpg",466,3,1,1398
"Honeycrisp",3,"Excellent","honeycrisp.jpg",466,3,2,1398
"Red Delicious",1.5,"Average","redDelicious.jpg",466,3,3,1398
"Fuji",4,"Poor","fuji.jpg",467,1,1,1399
"Pink Lady",2,"Poor","pinkLady.jpg",467,1,2,1399
"Honeycrisp",3,"Average","honeycrisp.jpg",467,1,3,1399
"Fuji",4,"Average","fuji.jpg",467,2,1,1400
"Pink Lady",2.5,"Poor","pinkLady.jpg",467,2,2,1400
"Gala",2.5,"Excellent","gala.jpg",467,2,3,1400
"Honeycrisp",3,"Poor","honeycrisp.jpg",467,3,1,1401
"Pink Lady",3.5,"Excellent","pinkLady.jpg",467,3,2,1401
"Gala",4,"Average","gala.jpg",467,3,3,1401
"Fuji",2.5,"Average","fuji.jpg",468,1,1,1402
"Red Delicious",3.5,"Excellent","redDelicious.jpg",468,1,2,1402
"Gala",3.5,"Average","gala.jpg",468,1,3,1402
"Fuji",2,"Average","fuji.jpg",468,2,1,1403
"Fuji",2.5,"Poor","fuji.jpg",468,2,2,1403
"Red Delicious",2,"Average","redDelicious.jpg",468,2,3,1403
"Gala",2.5,"Excellent","gala.jpg",468,3,1,1404
"Fuji",3.5,"Poor","fuji.jpg",468,3,2,1404
"Honeycrisp",1,"Average","honeycrisp.jpg",468,3,3,1404
"Gala",3.5,"Poor","gala.jpg",469,1,1,1405
"Fuji",4,"Average","fuji.jpg",469,1,2,1405
"Fuji",2,"Poor","fuji.jpg",469,1,3,1405
"Pink Lady",3,"Average","pinkLady.jpg",469,2,1,1406
"Pink Lady",3.5,"Poor","pinkLady.jpg",469,2,2,1406
"Pink Lady",1.5,"Excellent","pinkLady.jpg",469,2,3,1406
"Gala",3,"Poor","gala.jpg",469,3,1,1407
"Gala",4,"Average","gala.jpg",469,3,2,1407
"Red Delicious",2.5,"Excellent","redDelicious.jpg",469,3,3,1407
"Pink Lady",3,"Average","pinkLady.jpg",470,1,1,1408
"Honeycrisp",1,"Excellent","honeycrisp.jpg",470,1,2,1408
"Red Delicious",1,"Poor","redDelicious.jpg",470,1,3,1408
"Fuji",2.5,"Poor","fuji.jpg",470,2,1,1409
"Fuji",3.5,"Average","fuji.jpg",470,2,2,1409
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",470,2,3,1409
"Fuji",2,"Excellent","fuji.jpg",470,3,1,1410
"Pink Lady",1.5,"Poor","pinkLady.jpg",470,3,2,1410
"Gala",1,"Average","gala.jpg",470,3,3,1410
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",471,1,1,1411
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",471,1,2,1411
"Pink Lady",2,"Average","pinkLady.jpg",471,1,3,1411
"Gala",1,"Average","gala.jpg",471,2,1,1412
"Red Delicious",3.5,"Excellent","redDelicious.jpg",471,2,2,1412
"Red Delicious",3.5,"Average","redDelicious.jpg",471,2,3,1412
"Gala",4,"Average","gala.jpg",471,3,1,1413
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",471,3,2,1413
"Fuji",2.5,"Excellent","fuji.jpg",471,3,3,1413
"Red Delicious",3.5,"Poor","redDelicious.jpg",472,1,1,1414
"Red Delicious",2.5,"Poor","redDelicious.jpg",472,1,2,1414
"Gala",2,"Excellent","gala.jpg",472,1,3,1414
"Gala",1.5,"Excellent","gala.jpg",472,2,1,1415
"Fuji",3,"Average","fuji.jpg",472,2,2,1415
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",472,2,3,1415
"Fuji",4,"Poor","fuji.jpg",472,3,1,1416
"Gala",4,"Average","gala.jpg",472,3,2,1416
"Pink Lady",2,"Poor","pinkLady.jpg",472,3,3,1416
"Pink Lady",2,"Poor","pinkLady.jpg",473,1,1,1417
"Fuji",2.5,"Poor","fuji.jpg",473,1,2,1417
"Honeycrisp",1.5,"Average","honeycrisp.jpg",473,1,3,1417
"Pink Lady",2.5,"Excellent","pinkLady.jpg",473,2,1,1418
"Gala",4,"Excellent","gala.jpg",473,2,2,1418
"Pink Lady",1.5,"Excellent","pinkLady.jpg",473,2,3,1418
"Honeycrisp",4,"Excellent","honeycrisp.jpg",473,3,1,1419
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",473,3,2,1419
"Fuji",3.5,"Excellent","fuji.jpg",473,3,3,1419
"Gala",2.5,"Excellent","gala.jpg",474,1,1,1420
"Red Delicious",1,"Average","redDelicious.jpg",474,1,2,1420
"Red Delicious",1.5,"Excellent","redDelicious.jpg",474,1,3,1420
"Red Delicious",4,"Average","redDelicious.jpg",474,2,1,1421
"Honeycrisp",4,"Excellent","honeycrisp.jpg",474,2,2,1421
"Fuji",2.5,"Excellent","fuji.jpg",474,2,3,1421
"Red Delicious",3,"Poor","redDelicious.jpg",474,3,1,1422
"Honeycrisp",3,"Excellent","honeycrisp.jpg",474,3,2,1422
"Gala",3,"Excellent","gala.jpg",474,3,3,1422
"Fuji",3.5,"Excellent","fuji.jpg",475,1,1,1423
"Pink Lady",3,"Excellent","pinkLady.jpg",475,1,2,1423
"Pink Lady",1,"Excellent","pinkLady.jpg",475,1,3,1423
"Pink Lady",1.5,"Excellent","pinkLady.jpg",475,2,1,1424
"Honeycrisp",3,"Average","honeycrisp.jpg",475,2,2,1424
"Fuji",2.5,"Excellent","fuji.jpg",475,2,3,1424
"Gala",1.5,"Average","gala.jpg",475,3,1,1425
"Red Delicious",1.5,"Excellent","redDelicious.jpg",475,3,2,1425
"Fuji",4,"Average","fuji.jpg",475,3,3,1425
"Fuji",3,"Average","fuji.jpg",476,1,1,1426
"Pink Lady",1.5,"Excellent","pinkLady.jpg",476,1,2,1426
"Pink Lady",4,"Poor","pinkLady.jpg",476,1,3,1426
"Fuji",1.5,"Average","fuji.jpg",476,2,1,1427
"Pink Lady",2.5,"Poor","pinkLady.jpg",476,2,2,1427
"Gala",1.5,"Poor","gala.jpg",476,2,3,1427
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",476,3,1,1428
"Honeycrisp",3,"Average","honeycrisp.jpg",476,3,2,1428
"Red Delicious",2,"Average","redDelicious.jpg",476,3,3,1428
"Pink Lady",3.5,"Poor","pinkLady.jpg",477,1,1,1429
"Fuji",3.5,"Poor","fuji.jpg",477,1,2,1429
"Gala",4,"Excellent","gala.jpg",477,1,3,1429
"Pink Lady",3.5,"Average","pinkLady.jpg",477,2,1,1430
"Fuji",1.5,"Average","fuji.jpg",477,2,2,1430
"Pink Lady",2,"Poor","pinkLady.jpg",477,2,3,1430
"Fuji",1,"Excellent","fuji.jpg",477,3,1,1431
"Red Delicious",3,"Average","redDelicious.jpg",477,3,2,1431
"Fuji",1,"Average","fuji.jpg",477,3,3,1431
"Gala",2,"Poor","gala.jpg",478,1,1,1432
"Gala",1,"Average","gala.jpg",478,1,2,1432
"Red Delicious",4,"Excellent","redDelicious.jpg",478,1,3,1432
"Fuji",2,"Average","fuji.jpg",478,2,1,1433
"Red Delicious",4,"Poor","redDelicious.jpg",478,2,2,1433
"Pink Lady",1.5,"Excellent","pinkLady.jpg",478,2,3,1433
"Pink Lady",3,"Poor","pinkLady.jpg",478,3,1,1434
"Red Delicious",1.5,"Average","redDelicious.jpg",478,3,2,1434
"Pink Lady",1,"Excellent","pinkLady.jpg",478,3,3,1434
"Honeycrisp",3,"Poor","honeycrisp.jpg",479,1,1,1435
"Red Delicious",1,"Excellent","redDelicious.jpg",479,1,2,1435
"Fuji",1,"Excellent","fuji.jpg",479,1,3,1435
"Pink Lady",2,"Poor","pinkLady.jpg",479,2,1,1436
"Pink Lady",3,"Poor","pinkLady.jpg",479,2,2,1436
"Red Delicious",3,"Excellent","redDelicious.jpg",479,2,3,1436
"Fuji",4,"Average","fuji.jpg",479,3,1,1437
"Red Delicious",4,"Excellent","redDelicious.jpg",479,3,2,1437
"Gala",3.5,"Poor","gala.jpg",479,3,3,1437
"Red Delicious",4,"Average","redDelicious.jpg",480,1,1,1438
"Red Delicious",1,"Excellent","redDelicious.jpg",480,1,2,1438
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",480,1,3,1438
"Honeycrisp",1.5,"Average","honeycrisp.jpg",480,2,1,1439
"Gala",2,"Excellent","gala.jpg",480,2,2,1439
"Honeycrisp",2.5,"Average","honeycrisp.jpg",480,2,3,1439
"Gala",3,"Excellent","gala.jpg",480,3,1,1440
"Fuji",2,"Average","fuji.jpg",480,3,2,1440
"Fuji",3.5,"Average","fuji.jpg",480,3,3,1440
"Gala",2.5,"Average","gala.jpg",481,1,1,1441
"Pink Lady",3.5,"Poor","pinkLady.jpg",481,1,2,1441
"Pink Lady",1.5,"Poor","pinkLady.jpg",481,1,3,1441
"Honeycrisp",2,"Average","honeycrisp.jpg",481,2,1,1442
"Pink Lady",3,"Poor","pinkLady.jpg",481,2,2,1442
"Red Delicious",3,"Poor","redDelicious.jpg",481,2,3,1442
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",481,3,1,1443
"Pink Lady",4,"Average","pinkLady.jpg",481,3,2,1443
"Pink Lady",2.5,"Excellent","pinkLady.jpg",481,3,3,1443
"Gala",2.5,"Poor","gala.jpg",482,1,1,1444
"Red Delicious",2.5,"Poor","redDelicious.jpg",482,1,2,1444
"Honeycrisp",1,"Excellent","honeycrisp.jpg",482,1,3,1444
"Red Delicious",4,"Average","redDelicious.jpg",482,2,1,1445
"Pink Lady",1.5,"Poor","pinkLady.jpg",482,2,2,1445
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",482,2,3,1445
"Gala",3,"Poor","gala.jpg",482,3,1,1446
"Red Delicious",1.5,"Poor","redDelicious.jpg",482,3,2,1446
"Pink Lady",3.5,"Poor","pinkLady.jpg",482,3,3,1446
"Pink Lady",2,"Excellent","pinkLady.jpg",483,1,1,1447
"Red Delicious",4,"Poor","redDelicious.jpg",483,1,2,1447
"Gala",3,"Poor","gala.jpg",483,1,3,1447
"Gala",3.5,"Excellent","gala.jpg",483,2,1,1448
"Pink Lady",1,"Poor","pinkLady.jpg",483,2,2,1448
"Red Delicious",3.5,"Excellent","redDelicious.jpg",483,2,3,1448
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",483,3,1,1449
"Red Delicious",1,"Excellent","redDelicious.jpg",483,3,2,1449
"Gala",2,"Poor","gala.jpg",483,3,3,1449
"Pink Lady",3,"Excellent","pinkLady.jpg",484,1,1,1450
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",484,1,2,1450
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",484,1,3,1450
"Fuji",3.5,"Poor","fuji.jpg",484,2,1,1451
"Red Delicious",2,"Poor","redDelicious.jpg",484,2,2,1451
"Pink Lady",3.5,"Excellent","pinkLady.jpg",484,2,3,1451
"Pink Lady",3,"Poor","pinkLady.jpg",484,3,1,1452
"Pink Lady",1.5,"Average","pinkLady.jpg",484,3,2,1452
"Pink Lady",2,"Poor","pinkLady.jpg",484,3,3,1452
"Fuji",2,"Average","fuji.jpg",485,1,1,1453
"Gala",2.5,"Excellent","gala.jpg",485,1,2,1453
"Pink Lady",2,"Average","pinkLady.jpg",485,1,3,1453
"Honeycrisp",1.5,"Average","honeycrisp.jpg",485,2,1,1454
"Red Delicious",2.5,"Poor","redDelicious.jpg",485,2,2,1454
"Pink Lady",2,"Poor","pinkLady.jpg",485,2,3,1454
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",485,3,1,1455
"Honeycrisp",3,"Average","honeycrisp.jpg",485,3,2,1455
"Red Delicious",2,"Poor","redDelicious.jpg",485,3,3,1455
"Gala",1.5,"Average","gala.jpg",486,1,1,1456
"Pink Lady",1,"Excellent","pinkLady.jpg",486,1,2,1456
"Pink Lady",2.5,"Average","pinkLady.jpg",486,1,3,1456
"Gala",4,"Poor","gala.jpg",486,2,1,1457
"Honeycrisp",1.5,"Average","honeycrisp.jpg",486,2,2,1457
"Honeycrisp",3.5,"Average","honeycrisp.jpg",486,2,3,1457
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",486,3,1,1458
"Pink Lady",1.5,"Poor","pinkLady.jpg",486,3,2,1458
"Gala",1,"Average","gala.jpg",486,3,3,1458
"Fuji",1,"Poor","fuji.jpg",487,1,1,1459
"Red Delicious",3,"Excellent","redDelicious.jpg",487,1,2,1459
"Red Delicious",2.5,"Poor","redDelicious.jpg",487,1,3,1459
"Honeycrisp",4,"Average","honeycrisp.jpg",487,2,1,1460
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",487,2,2,1460
"Fuji",1,"Average","fuji.jpg",487,2,3,1460
"Fuji",3,"Poor","fuji.jpg",487,3,1,1461
"Fuji",2,"Average","fuji.jpg",487,3,2,1461
"Honeycrisp",3,"Average","honeycrisp.jpg",487,3,3,1461
"Honeycrisp",2.5,"Average","honeycrisp.jpg",488,1,1,1462
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",488,1,2,1462
"Gala",4,"Poor","gala.jpg",488,1,3,1462
"Fuji",3,"Excellent","fuji.jpg",488,2,1,1463
"Red Delicious",3.5,"Poor","redDelicious.jpg",488,2,2,1463
"Fuji",4,"Average","fuji.jpg",488,2,3,1463
"Fuji",1,"Poor","fuji.jpg",488,3,1,1464
"Red Delicious",3.5,"Average","redDelicious.jpg",488,3,2,1464
"Fuji",1,"Excellent","fuji.jpg",488,3,3,1464
"Red Delicious",4,"Excellent","redDelicious.jpg",489,1,1,1465
"Fuji",3,"Excellent","fuji.jpg",489,1,2,1465
"Pink Lady",2,"Average","pinkLady.jpg",489,1,3,1465
"Gala",1.5,"Poor","gala.jpg",489,2,1,1466
"Gala",3,"Average","gala.jpg",489,2,2,1466
"Gala",3,"Average","gala.jpg",489,2,3,1466
"Gala",3,"Excellent","gala.jpg",489,3,1,1467
"Red Delicious",1,"Excellent","redDelicious.jpg",489,3,2,1467
"Red Delicious",3,"Poor","redDelicious.jpg",489,3,3,1467
"Red Delicious",1,"Average","redDelicious.jpg",490,1,1,1468
"Pink Lady",3.5,"Poor","pinkLady.jpg",490,1,2,1468
"Pink Lady",1,"Excellent","pinkLady.jpg",490,1,3,1468
"Fuji",3,"Poor","fuji.jpg",490,2,1,1469
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",490,2,2,1469
"Red Delicious",3,"Poor","redDelicious.jpg",490,2,3,1469
"Gala",2.5,"Poor","gala.jpg",490,3,1,1470
"Pink Lady",1,"Excellent","pinkLady.jpg",490,3,2,1470
"Red Delicious",2,"Excellent","redDelicious.jpg",490,3,3,1470
"Fuji",1,"Poor","fuji.jpg",491,1,1,1471
"Gala",4,"Poor","gala.jpg",491,1,2,1471
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",491,1,3,1471
"Red Delicious",3.5,"Poor","redDelicious.jpg",491,2,1,1472
"Fuji",2.5,"Poor","fuji.jpg",491,2,2,1472
"Honeycrisp",1.5,"Average","honeycrisp.jpg",491,2,3,1472
"Gala",2,"Average","gala.jpg",491,3,1,1473
"Pink Lady",3,"Poor","pinkLady.jpg",491,3,2,1473
"Gala",3.5,"Average","gala.jpg",491,3,3,1473
"Red Delicious",4,"Poor","redDelicious.jpg",492,1,1,1474
"Red Delicious",1,"Poor","redDelicious.jpg",492,1,2,1474
"Pink Lady",2.5,"Average","pinkLady.jpg",492,1,3,1474
"Fuji",3,"Average","fuji.jpg",492,2,1,1475
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",492,2,2,1475
"Honeycrisp",4,"Average","honeycrisp.jpg",492,2,3,1475
"Pink Lady",2.5,"Average","pinkLady.jpg",492,3,1,1476
"Gala",1.5,"Poor","gala.jpg",492,3,2,1476
"Gala",2.5,"Average","gala.jpg",492,3,3,1476
"Red Delicious",3.5,"Poor","redDelicious.jpg",493,1,1,1477
"Honeycrisp",2,"Excellent","honeycrisp.jpg",493,1,2,1477
"Red Delicious",1,"Excellent","redDelicious.jpg",493,1,3,1477
"Red Delicious",4,"Average","redDelicious.jpg",493,2,1,1478
"Honeycrisp",3.5,"Average","honeycrisp.jpg",493,2,2,1478
"Honeycrisp",1.5,"Average","honeycrisp.jpg",493,2,3,1478
"Honeycrisp",3.5,"Average","honeycrisp.jpg",493,3,1,1479
"Red Delicious",4,"Average","redDelicious.jpg",493,3,2,1479
"Honeycrisp",3,"Poor","honeycrisp.jpg",493,3,3,1479
"Fuji",4,"Poor","fuji.jpg",494,1,1,1480
"Red Delicious",4,"Excellent","redDelicious.jpg",494,1,2,1480
"Fuji",3.5,"Poor","fuji.jpg",494,1,3,1480
"Fuji",3.5,"Average","fuji.jpg",494,2,1,1481
"Honeycrisp",2,"Poor","honeycrisp.jpg",494,2,2,1481
"Red Delicious",2,"Poor","redDelicious.jpg",494,2,3,1481
"Honeycrisp",1,"Excellent","honeycrisp.jpg",494,3,1,1482
"Gala",3,"Poor","gala.jpg",494,3,2,1482
"Gala",2.5,"Excellent","gala.jpg",494,3,3,1482
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",495,1,1,1483
"Pink Lady",1.5,"Excellent","pinkLady.jpg",495,1,2,1483
"Honeycrisp",3,"Excellent","honeycrisp.jpg",495,1,3,1483
"Fuji",1.5,"Poor","fuji.jpg",495,2,1,1484
"Fuji",3.5,"Excellent","fuji.jpg",495,2,2,1484
